,property_url,headline,price,area,description,amenities
150,https://www.homeaway.com/vacation-rental/p3538155#reviews,Downtown! Barton Springs! Zilker! Updated!,$92,840 sq. ft.,"Situated in the heart of it all! This charming 2 bedroom, 1 bath home, with a private backyard and two off-street parking spaces, is just up the hill from Barton Springs Pool and Zilker Park. It's walkable to numerous restaurants and bars and close to restaurants, bars, grocery stores and entertainment venues. Everyone who has seen the home or lived here loves it. I furnished the property as if I might live there. I've been told it feels like it has that personal touch. I only do 30-day or more length rentals. Some people stay while they look for the perfect house, others visit Austin during the winters and some just come to check out our cool city for a few months. All in all, people don't want to leave. Three of my former tenants have loved it so much they've purchased homes in the neighborhood. I'm very thankful for all the wonderful people I've had the fortune of hosting! Please let me know if there's any additional information I can provide / anything I can help you with. Have a great day!","Satellite or Cable, No Smoking, Pets Welcome, Washer & Dryer, Air Conditioning, TV, Children Welcome, Internet, Parking, Heater"
151,https://www.homeaway.com/vacation-rental/p3671151#reviews,"Groups Welcome In The Heart Of Central Austin, Across From The Convention Center",$624,1500 sq. ft.,"Location, location, location! If you are looking for a space in the heart of downtown Austin, you do not need to look any further. With plenty of space to accommodate groups, 1 secured parking space, and the ability to walk to everything, the Austin Standard is an ideal place to call home during your next visit to Austin, Texas.","Fireplace, Washer & Dryer, Children Welcome, Parking, Satellite or Cable, No Smoking, Air Conditioning, Heater, TV, Internet"
152,https://www.homeaway.com/vacation-rental/p1063042vb#reviews,ACL! Formula 1! Pool! 5 Acre Estate 8 miles from Downtown with lake view!,$979,2 sq. ft.,"Welcome to SouthBend! A home with a beautiful view of Lake Austin. This luxurious 4 bedroom + optional detached apartment is centrally located. It is on a huge, very private 5+ acre lot with a panoramic green belt view with lots of wildlife! Southbend includes a large pool, play yard, hammocks, and plenty of space to run around. The house is decorated in designer furnishings and has gourmet kitchen with an extended chef prep area. It has been recently remodeled & has hardwood floors throughout. Close to hiking, shopping, restaurants, and a music venue right across the street! If you are seeking privacy, convenience, & great views this is your spot!","Swimming pool, Internet, Air Conditioning, Fireplace, TV, Satellite or Cable, Washer & Dryer, Parking, Heater"
153,https://www.homeaway.com/vacation-rental/p1146790vb#reviews,Come Home for the Holiday...your Family Misses You!!,$199,1157 sq. ft.,"Dear Future Guest,","Swimming pool, Internet, Air Conditioning, TV, Satellite or Cable, Washer & Dryer, Children Welcome, Parking, No Smoking, Heater"
154,https://www.homeaway.com/vacation-rental/p3691456#reviews,Historic Tarrytown Residence on Lake Austin/ Scenic Drive,$350,2500 sq. ft.,"This historic Tarrytown residence, built in the fashion of a normandy farm house in 1906, boasts a spacious stone structure adorned with hand-hewn beams and rare old-growth-long-leaf-pine-wood floors and cedar timber pillars. The living room is accented by a two-story stone fireplace and is flooded with light from a wall of windows in the adjacent sunroom. A large wet bar greets the kitchen entry and additional dining space. The large stone courtyard is outfitted with a fire place set the stage for relaxing nights outside and easy entertaining. The courtyard and backyard are shaded by a canopy of live-oaks while the perimeter of the property is surrounded by stone fencing that exude the comfort and seclusion of unique old world living.","Air Conditioning, No Smoking, Satellite or Cable, Washer & Dryer, Pets Welcome, TV, Heater, Children Welcome, Fireplace, Internet, Parking"
155,https://www.homeaway.com/vacation-rental/p1010924vb#reviews,SOCO Boutique Tiny Home,$200,504 sq. ft.,"Our lovely home is located in the historic Travis Heights area situated just a few blocks from SoCo, also know as South Congress Avenue. Nestled among large oak trees and around the corner from Stacey Park it is the perfect escape for couples and their furry friends. This home is one of two dwellings on the property and is the tiny home (504 that is located on the back side of the 1920's original home. The tiny home was completed in 2017 and has all the comforts and features of home. A quick 5 minute walk will put you in the center of SoCo, the bustling part of town. Here you will find the iconic Continental Club, Threadgills, Guerros Outdoor Music garden and a plethora of shops and restaurants. We are dog friendly and welcome dogs under 30 pounds that are socialable. The backyard is a common area where our small dog ""Moe"" will occasionally visit.","Internet, Air Conditioning, Pets Welcome, TV, Satellite or Cable, Parking, No Smoking, Heater"
156,https://www.homeaway.com/vacation-rental/p1172644vb#reviews,Modern 3BR w/ Loft - Cozy Patio in Fenced Backyard - 2 miles to Downtown,$369,916 sq. ft.,"Located in the trendy East Side neighborhood, your 3BR/2.5BA + loft house is near Austin’s top attractions. Downtown is just a 2-mile walk or breezy bike ride away. Visit Rainey Street or tour the area via the Ann and Roy Butler Hike and Bike Trail, which is a 5-minute walk from your door.","No Smoking, Air Conditioning, Satellite or Cable, Washer & Dryer, TV, Children Welcome, Pets Welcome, Internet, Heater, Parking"
157,https://www.homeaway.com/vacation-rental/p1179481vb#reviews,"Tastefully Remodeled 2BR Bungalow in Travis Heights, 2 Miles to Downtown",$90,1717 sq. ft.,"The screened porch at this renovated 2BR/2BA Austin bungalow offers a place to sit and watch the world go by, with ceiling fans to cool you in the summer and a wood-burning stove for the cooler months.","Internet, Air Conditioning, Pets Welcome, Fireplace, TV, Satellite or Cable, Washer & Dryer, Children Welcome, Parking, No Smoking, Heater"
158,https://www.homeaway.com/vacation-rental/p1269531vb#reviews,"Eclectic Barton Hills 3BR Home w/ Large Fenced Yard, 1 Mile to Zilker Park",$241,2230 sq. ft.,"With a private fenced backyard, ample living space, and a Barton Hills locale, this eclectic 3BR/3BA home is a find for your Austin-bound crew of eight. The expansive back deck is a dream for grill sessions and dining al fresco.","Satellite or Cable, No Smoking, Pets Welcome, Washer & Dryer, Air Conditioning, TV, Children Welcome, Internet, Parking, Heater, Fireplace"
159,https://www.homeaway.com/vacation-rental/p255759vb#reviews,Fabulous Central City Austin -Tarrytown Guest House,$117,,"This beautiful property is located in downtown Austin. The location is perfect for accessing all the cultural, educational, business and recreational amenities that the Capitol city has to offer. This wooded setting has ample off-street parking, native and tropical landscaping and newly furnished and totally remodeled interior. Plenty of outdoor decks welcome you to enjoy the fresh air and sunshine. Walk to restaurants and parks on the waterfront or relax in the secluded neighborhood setting.","Air Conditioning, No Smoking, Satellite or Cable, Washer & Dryer, TV, Children Welcome, Internet"
160,https://www.homeaway.com/vacation-rental/p295093#reviews,"DOWNTOWN - 6th St, No car needed, 4 Blocks to Convention Center",$300,1100 sq. ft.,Stay right in the heart of vibrant downtown in this two-story loft that comfortably accommodates 1-6 guests in an open floor plan with walls of windows. This home offers a stylish yet economical way to enjoy all that downtown Austin has to offer.,"Washer & Dryer, Children Welcome, Parking, Pets Welcome, Satellite or Cable, No Smoking, Air Conditioning, Heater, TV, Internet"
161,https://www.homeaway.com/vacation-rental/p3165978#reviews,SoCo It-Z Bit-Z Bungalow,$95,499 sq. ft.,"This adorable 500 square foot bungalow sits behind a hair salon on South 1st Street in the very popular and trendy SOCO and SOFI area of the most desirable/hip zip code, 78704! It has been lovingly remodeled and prepared to host even the most finicky guest to the casual guest with close proximity to downtown Austin less than a 1.5 mile walk away! Nestled between Zilker Park/Barton Springs Pool, South Lamar, and South Congress, you'll find yourself in the middle of all the local attractions. In addition, there is a park (Gillis Park) located directly across the street for those of you with children, animals, and/or enjoy a walk nearby. South 1st and South Congress street are famous for their selection of incredible vintage stores so don't forgot to visit some of the best infamous and local South Austin shops like Flashback, Schatzelein, Turntable Records, Resistencia Bookstore, etc a couple of blocks down from the Bungalow! There are countless cute, local bakeries and coffee shops within blocks, as well.","Internet, Air Conditioning, TV, Children Welcome, Parking, No Smoking, Accessible, Heater"
162,https://www.homeaway.com/vacation-rental/p322996vb#reviews,Soco Bungalow in Travis Heights - Location!,,950 sq. ft.,3 Bedrooms - 2 Comfy Queens and 1 Twin Bed,"Internet, Air Conditioning, Pets Welcome, Fireplace, TV, Satellite or Cable, Washer & Dryer, Children Welcome, Parking, No Smoking, Heater"
163,https://www.homeaway.com/vacation-rental/p344148#reviews,"2BR/2BA w/ pool close to downtown, walk to everything on South Congress",$90,980 sq. ft.,"Recently renovated condo in a quiet complex just steps to the hip, funky SoCo (South Congress)/78704 district, one of Austin's most sought-after neighborhoods. This is the place to be for great restaurants, music venues, and vintage shops. The condo is also within easy walking distance of leafy parks and trails and the S. Congress bridge bats.","Internet, Air Conditioning, Pets Welcome, Fireplace, TV, Satellite or Cable, Washer & Dryer, Children Welcome, Parking, No Smoking, Heater"
164,https://www.homeaway.com/vacation-rental/p3661840#reviews,"Modern Bright Clean New Apartment Walk To Zilker, Close To Downtown",$142,550 sq. ft.,"This studio garage apartment was built in 2012. It has wood floors and is bright and cheery. The kitchen features a refrigerator, cook top, convection microwave and all the basic kitchen ware and dishes. The bathroom has a full bathtub and skylight. There is a queen bed with storage drawers below as well as a queen pull out couch. The location is great! You can walk or bike to Zilker Park, Barton Springs, and South Lamar. We are also close to downtown.","No Smoking, Air Conditioning, TV, Children Welcome, Internet, Parking, Heater"
165,https://www.homeaway.com/vacation-rental/p3683629#reviews,Atomic Ranch In The Nucleus Of South Austin,$137,900 sq. ft.,Come stay in a newly renovated retro 50s/60s Atomic Ranch house. Think cowboys meet cyborgs and dinos at a bar made from pennies!,"No Smoking, Air Conditioning, Washer & Dryer, Satellite or Cable, TV, Children Welcome, Pets Welcome, Internet, Heater, Parking"
166,https://www.homeaway.com/vacation-rental/p1158791vb#reviews,"Downtown Modern 9 Bed Austin Compound - Downtown, BBQ, Fun!",$390,,"This modern, central pad is perfect for your Austin adventure! Any Austinite will agree that this location is absolutely unbeatable. How can you beat walking to downtown? It’s close to all the major attractions, home to some of the best food in the city, is within close proximity to SXSW events, UT, grocery stores, yoga studios, trendy bars, parks, music venues, and shops! The home has space to fit your crew, the cleanliness to relax you, and offers a fantastic setting to welcome you to Austin!","Internet, Air Conditioning, TV, Washer & Dryer, Parking, No Smoking, Heater"
167,https://www.homeaway.com/vacation-rental/p1184398vb#reviews,East Austin Custom Modern Home,$275,,"This home is as cool on the inside as it is on the outside! Three bedrooms & three full baths. Two king sized tempur-pedic beds, one queen and a couch that pulls out to make another queen bed. Two of the three bedrooms have walk-in closets. Kitchen with microwave, stove, dishwasher, refrigerator, toaster, toaster oven, cookware, glassware, dishes, and cutlery. Television with Apple TV in living room. It has an awesome upper deck off the master bedroom with views of Downtown Austin. Within fifteen minutes from the Austin-Bergstrom Airport, the Circuit of Americas F1 track, and Downtown Austin. Tons of great restraints nearby in the hippest part of East Austin. Located in the perfect spot for all things Austin.","Internet, Air Conditioning, TV, Washer & Dryer, Parking, No Smoking, Heater"
168,https://www.homeaway.com/vacation-rental/p1190918vb#reviews,"Charming 3BR w/ Balcony, Fire Pit, & 2 Living Rooms - Near Dining & Music",$183,,"This 3BR/3BA Austin home is overflowing with charm. Spacious interiors and soaring ceilings make for a modern, comfortable stay for seven guests.","Internet, Air Conditioning, TV, Satellite or Cable, Parking, No Smoking, Heater"
169,https://www.homeaway.com/vacation-rental/p1308946vb#reviews,2BR w/Fab CITY Views in SOCO! Rainhead Showers-Walkable w/Pool & Lounge area,$308,1044 sq. ft.,Top Reasons to Book SOC4:,"Internet, Air Conditioning, Heater, Satellite or Cable, Children Welcome, Washer & Dryer, Parking, TV, No Smoking"
170,https://www.homeaway.com/vacation-rental/p3692788#reviews,Enjoy Accommodations For 9+ In The Heart Of Downtown Austin Texas,$627,1500 sq. ft.,"The Cosmopolitan is the ultimate in downtown accommodations, with 4 bedrooms, 2 bathrooms, a balcony looking over the Austin Convention Center and lots of space for entertaining. You simply cannot get any closer to the heart of SXSW and the best of downtown Austin.","Fireplace, Washer & Dryer, Children Welcome, Parking, Satellite or Cable, No Smoking, Air Conditioning, Heater, TV, Internet"
171,https://www.homeaway.com/vacation-rental/p1006223vb#reviews,"1BR, 1.5BA Downtown Austin Apartment w/2 Decks & Parking—Walk to Restaurants",$172,,"Tucked within minutes of downtown Austin’s major attractions, our 1BR, 1.5BA apartment (sleeps 2) offers the perfect blend of walkability and tranquility. Walk to restaurants, galleries, & bars, then come home and relax on two decks shaded by oak trees.","Satellite or Cable, Washer & Dryer, No Smoking, Air Conditioning, TV, Internet"
172,https://www.homeaway.com/vacation-rental/p1105255vb#reviews,3BR w/ Chef’s Kitchen & Outdoor Living Area – Near Downtown & Lake Austin,$319,1878 sq. ft.,"This split-level 3BR/2BA Austin house offers multiple amenities plus all the comforts of home. Save a little money in your dining budget and cook meals in the gourmet kitchen, outfitted with state-of-the-art equipment.","Internet, Air Conditioning, Fireplace, TV, Satellite or Cable, Washer & Dryer, Children Welcome, Parking, No Smoking, Heater"
173,https://www.homeaway.com/vacation-rental/p1132656vb#reviews,Clarksville Guest House,$143,1100 sq. ft.,"Modern 2 bedroom plus loft space guest home in the historic Clarksville neighborhood of Austin with large outdoor deck. Easy walking distance to a coffee shop, restaurants, and grocery store on West Lynn St, and only 2 miles west of Downtown.","Satellite or Cable, Washer & Dryer, Air Conditioning, TV, Internet, Heater, Parking"
174,https://www.homeaway.com/vacation-rental/p1146237vb#reviews,Contemporary 3BR w/ Private Patios - Perfect for ACL Getaway!,$297,1500 sq. ft.,"Discover Austin’s South 1st neighborhood from this newly constructed 3BR/2.5BA vacation home. With two levels of living space, there’s plenty of room for six guests.","No Smoking, Washer & Dryer, Satellite or Cable, TV, Internet, Parking"
175,https://www.homeaway.com/vacation-rental/p1158702vb#reviews,LUXURIOUS Posh Condo 3 Beds/3 Full Baths! Upscale Deco 5 Minutes From The Domain,$83,1474 sq. ft.,"Upscale, Spacious and Trendy Gated Condominium Minutes Away from The Popular Domain. The Domain Offers Austin's Finest Shopping and Restaurants just minutes away. A real hidden gem and only 15 minutes from downtown too. Or, if you are visiting ATX for ACL, F1, SXSW, UT Football, Holidays or Just Hanging Out Enjoying Austin, This One's the One! Two Stories! So lots of Room and Privacy for a Group & Comes with a Private Garage to Park or Store Your Things. Gated & Private! Nothing Overlooked on This One! 3 Bedrooms with Upscale Bedding and Decor! .3 FULL Baths- Master Suite Features a High End Comfortpedic Memory Foam Mattress Luxurious Spa Like Bath w Extended Shower & Walk In Closet-One Spacious Bedroom on Main level w Super Comfortable Queen Bed w Full Bath- Stackable Washer & Dryer. Stainless Appliances. TVs w/ Wifi and Cable. Trendy High End decor Throughout. Gated Entry w/ Separate Garage w Remote for Covered Parking and Storage. Stay a Couple days or a Couple of Months! Luxurious Living at It's Finest! One King, 2 Queens and Super Comfortable Sofa and Loveseat for Over Flow!","Internet, Air Conditioning, TV, Satellite or Cable, Washer & Dryer, Children Welcome, Parking, No Smoking, Heater"
176,https://www.homeaway.com/vacation-rental/p1165826vb#reviews,Modern 3BR in East Austin w/ Attractive Front Deck Dining Area,$231,1858 sq. ft.,"All of East Austin is yours with a stay at this conveniently located 3BR/3BA close to shops, parks, and restaurants. This open-concept home features high-end touches, such as stainless-steel appliances, hardwood floors, jetted tubs, and a sprawling front deck with dining area.","No Smoking, Air Conditioning, Satellite or Cable, Washer & Dryer, TV, Children Welcome, Pets Welcome, Internet, Heater, Parking, Hot Tub"
177,https://www.homeaway.com/vacation-rental/p251334#reviews,"Charming quiet condo, centrally-located and reasonably priced",$80,450 sq. ft.,"My lovely large studio condo (500 sq ft) is in the heart of Austin, blocks from both the historic Hyde Park neighborhood and the UT campus, and 2 miles from downtown Austin. You can't beat the location for convenience.","Swimming pool, Internet, Air Conditioning, TV, Washer & Dryer, Parking, No Smoking, Accessible, Heater"
178,https://www.homeaway.com/vacation-rental/p282773#reviews,"Stay Close to Soco, Downtown, and Artsy East Austin",$49,600 sq. ft.,"== EXTENDED STAY DISCOUNTS, $50/night on visits of two weeks or more ==","Internet, Air Conditioning, Washer & Dryer, Parking, No Smoking, Heater"
179,https://www.homeaway.com/vacation-rental/p3004371#reviews,Enchanting Zilker Cottage in Downtown Austin,$119,800 sq. ft.,"Attention: During SXSW there is increased rates and a minimum stay of 3 nights. For all other times, there is a minimum stay of 2 nights.","Pets Welcome, Children Welcome, No Smoking"
180,https://www.homeaway.com/vacation-rental/p3525068#reviews,"Cozy, Chic Apartment Nestled Amongst Oak Trees In The Heart Of Austin",$200,500 sq. ft.,"Recently remodeled 1 bedroom, 1 bathroom. King bed with luxurious linens. Full kitchen with dining area. Clawfoot tub with shower. Gorgeously appointed space with custom furniture, one of a kind art and hardwood floors throughout. Cable, wifi, designated parking. Within walking distance to hike and bike trails, Auditorium Shores, ACL. Minutes from downtown. Pets considered on a case-by-case basis.","Internet, Air Conditioning, TV, Satellite or Cable, Parking, No Smoking, Heater"
181,https://www.homeaway.com/vacation-rental/p3737903#reviews,The Silver Screen Cinema Suite in the Heart of Downtown Austin Texas,$661,1500 sq. ft.,"If you are looking for the perfect downtown location for SXSW, Formula 1, Austin City Limits, UT Football weekends, and more, you have found it! Located on the corner of 4th and San Jacinto, this 4 bedroom / 2 bathroom condo is fully furnished with everything you need for an incredible stay in the music capital of the world.","Fireplace, Washer & Dryer, Children Welcome, Parking, Satellite or Cable, No Smoking, Air Conditioning, Heater, TV, Internet"
182,https://www.homeaway.com/vacation-rental/p1041991vb#reviews,Tres Aguas on Lake Travis - 1.6 Acres with Private Sand Beach,"$1,048",2200 sq. ft.,"Bask in the glory of beautiful Lake Travis on this private peninsula, which boasts 800+ feet of direct lake access and panoramic views of the water against an Austin hill country backdrop. Whether you seek a quiet retreat with family and friends or you’re looking for the perfect place to host an entertaining weekend with an out-of-town crowd, our piece of lakeside paradise is sure to “wow.” Nestled on 1.6 acres of private land, the Tres Aguas lakehouse is equipt to sleep up to 12 guests, and includes plenty of comfortable lounging space with lake views from every room. Be sure to look up at night, as our location - though just 20 minutes from downtown Austin - is just far enough from the city lights to enjoy a ‘stellar’ stargazing experience.","Pets Welcome, Children Welcome, Hot Tub, Satellite or Cable, No Smoking, Parking, TV, Internet, Heater, Air Conditioning"
183,https://www.homeaway.com/vacation-rental/p1044396vb#reviews,Entire BLUE EYES house - 10 min. to downtown!,$252,2300 sq. ft.,"Music theme based house located in an upscale neighborhood, but not too fancy, casual comfort.","Air Conditioning, Heater, TV, Satellite or Cable, No Smoking, Washer & Dryer, Children Welcome, Internet, Parking, Fireplace"
184,https://www.homeaway.com/vacation-rental/p1080040vb#reviews,Lake Travis Home - Main Basin - Stunning Views,$965,4000 sq. ft.,"Lake Travis main basin luxury 4000 sq ft. home on the water with boat dock, 24' Crownline boat - seats 13 people, 3 seater jet ski, (boat & jet ski are an extra daily charge and a qualified boat driver is required) water skis, knee board, tube, wake boards, paddle boards, swimming pool, hot tub, pool & ping pong table, 4 bedrooms, 4 1/2 bath, outdoor grill with two seating areas, bar, chef kitchen and much more, 30 min. to downtown Austin. Outdoor fire pit seating area by pool!(boat arrangements including a driver can be made for additional charge). You will not be disappointed! Our home is a multi million dollar property and we are selective so please be over 30 years old to inquire.","Fireplace, Swimming pool, Children Welcome, Hot Tub, Washer & Dryer, Satellite or Cable, No Smoking, Parking, TV, Internet, Heater, Air Conditioning"
185,https://www.homeaway.com/vacation-rental/p1081046vb#reviews,Don't Get Scammed by fake listings! City Registered Rentals with Long Positive History!,$163,580 sq. ft.,"Dear Future Guest,","Internet, Air Conditioning, TV, Satellite or Cable, Washer & Dryer, No Smoking, Heater"
186,https://www.homeaway.com/vacation-rental/p1168689vb#reviews,"Luxe 4BR w/ Gourmet Kitchen, Pool, Hot Tub & Outdoor Entertaining Space",$360,3321 sq. ft.,This spacious 4BR/3.5BA house features high-end furnishings and state-of-the-art technology.,"Swimming pool, Internet, Air Conditioning, Hot Tub, TV, Satellite or Cable, Washer & Dryer, Children Welcome, Parking, No Smoking, Heater"
187,https://www.homeaway.com/vacation-rental/p1203147vb#reviews,Lake Austin 3BR w/ Pool Table & Private Dock w/ Slip & Lift - Near Downtown,$414,2280 sq. ft.,"Nestled near the Pennybacker Bridge, this 3BR/2BA rental offers a prime lakeside location.","Internet, Air Conditioning, TV, Satellite or Cable, Children Welcome, Parking, No Smoking, Heater"
188,https://www.homeaway.com/vacation-rental/p165335vb#reviews,Amazing Lake Travis views - pool - luxury mansion,$925,5800 sq. ft.,Three story Mediterranean/Italian Style Home overlooking Lake Travis and the hills,"Swimming pool, Internet, Air Conditioning, Hot Tub, Fireplace, TV, Satellite or Cable, Washer & Dryer, Children Welcome, Parking, No Smoking, Heater"
189,https://www.homeaway.com/vacation-rental/p3520835#reviews,"Clarksville, Perfect ACL Rental Downtown; Close To Shops, Restaurants, SXSW",$586,2600 sq. ft.,"Charming, beautiful, immaculate 1920's home in downtown Austin, with views of city skyline and capital. Sleeps 6 comfortably, with great kitchen, multiple fabulous decks, and quiet, relaxing back yard. 2 full bedrooms +bonus room w/ Murphy bed (sleeps 6) and 2.5 baths. HD television upstairs and down and WIFI. This home is walking distance to fun shops, a yummy bakery, many fine restaurants, Whole Foods and Lady Bird Lake. (And, just in case you need it, there’s a Superman suit in the phone booth closet!) If you need a place to stay for up to 9 people, there is a garage apartment (sleeping 3) available at the same time at this same address (on same lot), under listing 4829187.","Satellite or Cable, Washer & Dryer, No Smoking, Air Conditioning, TV, Internet, Children Welcome, Heater, Parking, Fireplace"
190,https://www.homeaway.com/vacation-rental/p3725220#reviews,East Austin Charmer !,$315,2340 sq. ft.,"The welcoming front porch leads into a light and bright living area. The home has 3 bedrooms, 2.5 bathrooms, walk in closets, laundry room with all the amenities, desk area with wireless internet and sleeps six to eight.","Internet, Air Conditioning, Pets Welcome, Fireplace, TV, Washer & Dryer, Children Welcome, Parking, No Smoking, Accessible, Heater"
191,https://www.homeaway.com/vacation-rental/p1006017vb#reviews,A Place to Feel at Home!!,$160,623 sq. ft.,"Dear Future Guest,","Swimming pool, Internet, Air Conditioning, TV, Satellite or Cable, Washer & Dryer, Parking, No Smoking, Heater"
192,https://www.homeaway.com/vacation-rental/p1113298vb#reviews,Austin's Best Reviewed at Seasons LOWEST PRICES!!!,$163,623 sq. ft.,"Dear Future Guest,","Swimming pool, Internet, Air Conditioning, TV, Satellite or Cable, Washer & Dryer, No Smoking, Heater"
193,https://www.homeaway.com/vacation-rental/p1180699vb#reviews,Steampunk Sensation - 2BR 2BA South Central ATX - Less than 10mins to Dwntwn ATX,$142,850 sq. ft.,"Welcome to the Steampunk Sensation, a luxury experience located in the heart of South Central Austin.","Internet, Air Conditioning, Fireplace, TV, Satellite or Cable, Washer & Dryer, Parking, No Smoking, Heater"
194,https://www.homeaway.com/vacation-rental/p1288564vb#reviews,Awesome SoLa Central Austin Condo,$91,560 sq. ft.,"Beautiful Contemporary Interior in this amazing location minutes drive to SoCo, Downtown, ACL, & SXSW. Walk to SoLa Eateries Coffee or Bars! Large Queen bed comfortably sleeps 2. WiFi, Basic Cable TV & 1 Reserved Parking Spot.","Internet, Air Conditioning, TV, Washer & Dryer, Children Welcome, Parking, No Smoking, Heater"
195,https://www.homeaway.com/vacation-rental/p1308945vb#reviews,Stunning New 3BR on South Congress-Walk Everywhere-Pool&Lounge area-Cable w/ESPN,$311,1461 sq. ft.,Top Reasons to Book SOC5:,"Internet, Air Conditioning, TV, Satellite or Cable, Washer & Dryer, Children Welcome, Parking, No Smoking, Heater"
196,https://www.homeaway.com/vacation-rental/p1335004vb#reviews,ON Lake Travis! Dock! Tennis court! Beautiful views and water access!,$682,2162 sq. ft.,"Our 3-bed, 2.5-bath Austin house has a dock for boating and swimming, a full-size tennis court, a pool table, 2 stone fireplaces, and views, views, views! Just minutes from shopping, groceries, restaurants, and theaters…and 20 minutes from downtown Austin!","Swimming pool, Children Welcome, Hot Tub, Washer & Dryer, Satellite or Cable, No Smoking, Parking, TV, Internet, Heater, Air Conditioning"
197,https://www.homeaway.com/vacation-rental/p3692811#reviews,Centrally Located Downtown Poolside Getaway At The Railyard Condos In Austin,$219,900 sq. ft.,"The Austin Westminster is the perfect downtown poolside getaway for two couples or a small group of friends who want to stay together and enjoy the extra amenities that you cannot get at a hotel. With 2 bedrooms, 1.5 bathrooms (that functions as 2 bathrooms), a full kitchen, and a balcony with a view facing south, this condo provides you with everything you need for an amazing visit in Austin.","Fireplace, Washer & Dryer, Children Welcome, Parking, Satellite or Cable, No Smoking, Air Conditioning, Heater, TV, Internet"
198,https://www.homeaway.com/vacation-rental/p3719572#reviews,New East Modern Home 2B 2.5Ba,$399,1280 sq. ft.,"Our home is brand new built at the end of 2013. Centrally located on the eastside, walking distance to bars, restaurants, metro rail and bus stops. 2 bedrooms, 2 full ensuite bathrooms and half bath downstairs. Patio with gas grill. Brand new washer and dryer. Samsung The Frame TV that includes Netflix, HBOGo, Hulu, Amazon Prime etc.","Internet, Air Conditioning, TV, Satellite or Cable, Washer & Dryer, Children Welcome, Parking, No Smoking, Heater"
199,https://www.homeaway.com/vacation-rental/p1087615vb#reviews,Magnificent Estate Across from Lake Austin,"$1,175",6100 sq. ft.,"Magnificent estate located in the highly custom section of Austin Hill Country. Enjoy front views of Lake Austin, backs onto the Balcones Canyonland Preserve and is a 2 minute walk from Austin's best hiking trail, soccer fields, tennis courts. 5 incredibly spacious bedrooms, 6100 sq ft of room to relax in comfort. Magnificent outdoor entertaining/TV/pool/ Hot tub area. Full house audio/intercom system that can run off iPod media. Gated entry.","Swimming pool, Internet, Air Conditioning, Hot Tub, Fireplace, TV, Washer & Dryer, Children Welcome, Parking, No Smoking, Heater"
200,https://www.homeaway.com/vacation-rental/p1124467vb#reviews,The Emerald Oasis – Fabulous Refreshing Pool – 10 mins to DwnTwn ATX,$370,1700 sq. ft.,"Welcome to the Emerald Oasis Retreat, a luxury experience located in the heart of South Central Austin.","Swimming pool, Internet, Air Conditioning, Fireplace, TV, Satellite or Cable, Washer & Dryer, Parking, Heater"
201,https://www.homeaway.com/vacation-rental/p1229301vb#reviews,Central High-End Apartment on Lady Bird Lake,$150,700 sq. ft.,"This property is a luxury apartment with views of downtown and Lady Bird Lake, centrally located just 10 minutes walk from downtown.","Swimming pool, Internet, Air Conditioning, TV, Washer & Dryer, Parking, No Smoking, Heater"
202,https://www.homeaway.com/vacation-rental/p1250068vb#reviews,Ultra Modern Mansion - 4 Miles from Downtown,"$1,024",7241 sq. ft.,"This Modern Mansion overlooks downtown and Lake Austin. 7,241 Sq Feet of Luxurious Living Space with all the amenities you could dream of in one of the finest homes in Austin, Texas.","Air Conditioning, No Smoking, Satellite or Cable, Washer & Dryer, Pets Welcome, TV, Heater, Children Welcome, Internet, Hot Tub, Swimming pool, Parking"
203,https://www.homeaway.com/vacation-rental/p1362670vb#reviews,The 6 Bed Trendy and Modern Austin Getaway - Foosball & BBQ / Sleeps Everyone!,$349,,"Our brand new Austin home has an unbeatable location, tons of sleeping arrangements, a full foosball table, and modern updated bathrooms. We are a quick Uber to downtown and all the sights and sounds of the city with tons of eateries, bars, coffee and live music! There are six beds, indoor and outdoor dining for groups, and parking on site. You will be close enough to the action to enjoy but nestled in a relaxing and calm neighborhood. You're a $5 uber to Rainey, 6th Street, and the Capitol.","Internet, Air Conditioning, TV, Washer & Dryer, Children Welcome, Parking, No Smoking, Heater"
204,https://www.homeaway.com/vacation-rental/p326297vb#reviews,Shoal Creek Guesthouse,$100,600 sq. ft.,"Overlooking inner Austin’s scenic Shoal Creek greenbelt is a charming one bedroom one bath guest house. Designer touches abound throughout this fully furnished and equipped abode. The cottage sleeps 4, with a queen size bed in bedroom and queen size super comfortable sleeper sofa in living room. Includes your own private deck with table, chairs and chaise lounges for eating and relaxing. We are 5 minutes from UT, downtown and Lake Austin. Located within walking distance to many of Austin’s best eateries including the original Kerbey Lane Café, El Arbol, 34th Street Café, Santa Rita Cantina and more. Bring your kids and dogs and enjoy the ultimate Austin vacation experience.","Internet, Air Conditioning, Pets Welcome, TV, Satellite or Cable, Washer & Dryer, Children Welcome, Parking, No Smoking, Heater"
